"time","station","Cond","DOpct","Sal","Temp","Turb","pH",
2022-08-12 15:45:00.000 -0400,Alan,869.0,3.21,0.42,25.62,1.27,6.75
2022-08-12 16:00:00.000 -0400,Alan,857.0,3.2,0.41,25.63,1.0,6.77
2022-08-12 16:15:00.000 -0400,Alan,836.0,3.2,0.4,25.53,1.02,6.79
2022-08-12 16:30:00.000 -0400,Alan,824.0,3.21,0.4,25.56,0.94,6.8
2022-08-12 16:45:00.000 -0400,Alan,805.0,3.21,0.39,25.55,1.07,6.81
2022-08-12 17:00:00.000 -0400,Alan,767.7,3.2,0.37,25.48,1.4,6.81
2022-08-12 17:15:00.000 -0400,Alan,783.1,3.21,0.38,25.49,1.55,6.81
2022-08-12 17:30:00.000 -0400,Alan,783.8,3.21,0.38,25.47,1.08,6.81
2022-08-12 17:45:00.000 -0400,Alan,793.2,3.2,0.38,25.44,1.12,6.82
2022-08-12 18:00:00.000 -0400,Alan,798.7,3.21,0.39,25.44,0.94,6.8
2022-08-12 18:15:00.000 -0400,Alan,800.0,3.2,0.39,25.44,1.16,6.8
2022-08-12 18:30:00.000 -0400,Alan,788.5,3.2,0.38,25.4,1.15,6.81
2022-08-12 18:45:00.000 -0400,Alan,781.2,3.21,0.38,25.35,1.08,6.81
2022-08-12 19:00:00.000 -0400,Alan,780.9,3.2,0.38,25.38,1.07,6.81
2022-08-12 19:15:00.000 -0400,Alan,764.4,3.21,0.37,25.35,1.11,6.82
2022-08-12 19:30:00.000 -0400,Alan,725.5,3.21,0.35,25.35,0.96,6.82
2022-08-12 19:45:00.000 -0400,Alan,765.7,3.21,0.37,25.35,1.5,6.82
2022-08-12 20:00:00.000 -0400,Alan,764.3,3.2,0.37,25.35,1.13,6.82
2022-08-12 20:15:00.000 -0400,Alan,743.8,3.2,0.36,25.33,2.72,6.82
2022-08-12 20:30:00.000 -0400,Alan,744.0,3.21,0.36,25.31,2.78,6.82
2022-08-12 20:45:00.000 -0400,Alan,746.0,3.21,0.36,25.27,1.63,6.82
2022-08-12 21:00:00.000 -0400,Alan,728.7,3.2,0.35,25.32,3.16,6.82
2022-08-12 21:15:00.000 -0400,Alan,776.8,3.2,0.38,25.29,1.08,6.82
2022-08-12 21:30:00.000 -0400,Alan,777.1,3.21,0.38,25.32,0.96,6.81
2022-08-12 21:45:00.000 -0400,Alan,774.6,3.2,0.38,25.3,1.01,6.8
2022-08-12 22:00:00.000 -0400,Alan,773.7,3.19,0.37,25.28,1.35,6.8
2022-08-12 22:15:00.000 -0400,Alan,774.1,3.2,0.38,25.26,1.25,6.81
2022-08-12 22:30:00.000 -0400,Alan,776.0,3.19,0.38,25.25,1.16,6.8
2022-08-12 22:45:00.000 -0400,Alan,776.6,3.2,0.38,25.23,1.05,6.8
2022-08-12 23:00:00.000 -0400,Alan,778.3,3.2,0.38,25.22,0.92,6.8
2022-08-12 23:15:00.000 -0400,Alan,779.2,3.2,0.38,25.2,1.22,6.8
2022-08-12 23:30:00.000 -0400,Alan,780.1,3.2,0.38,25.18,1.34,6.8
2022-08-12 23:45:00.000 -0400,Alan,780.9,3.19,0.38,25.15,0.95,6.79
2022-08-13 00:00:00.000 -0400,Alan,782.3,3.19,0.38,25.14,1.23,6.79
2022-08-13 00:15:00.000 -0400,Alan,782.7,3.2,0.38,25.12,0.97,6.79
2022-08-13 00:30:00.000 -0400,Alan,784.5,3.2,0.38,25.11,1.11,6.78
2022-08-13 00:45:00.000 -0400,Alan,785.5,3.2,0.38,25.1,1.2,6.78
2022-08-13 01:00:00.000 -0400,Alan,787.1,3.19,0.38,25.07,1.42,6.78
2022-08-13 01:15:00.000 -0400,Alan,789.0,3.2,0.38,25.05,1.3,6.78
2022-08-13 01:30:00.000 -0400,Alan,789.9,3.2,0.38,25.04,1.2,6.78
2022-08-13 01:45:00.000 -0400,Alan,790.8,3.2,0.39,25.02,1.24,6.78
2022-08-13 02:00:00.000 -0400,Alan,792.5,3.2,0.39,25.0,1.19,6.78
2022-08-13 02:15:00.000 -0400,Alan,793.9,3.2,0.39,24.98,1.22,6.78
2022-08-13 02:30:00.000 -0400,Alan,795.3,3.19,0.39,24.96,1.44,6.78
2022-08-13 02:45:00.000 -0400,Alan,796.4,3.21,0.39,24.94,1.56,6.78
2022-08-13 03:00:00.000 -0400,Alan,797.6,3.2,0.39,24.91,1.52,6.78
2022-08-13 03:15:00.000 -0400,Alan,798.8,3.19,0.39,24.89,1.61,6.78
2022-08-13 03:30:00.000 -0400,Alan,799.7,3.2,0.39,24.87,1.63,6.78
2022-08-13 03:45:00.000 -0400,Alan,800.0,3.21,0.39,24.85,1.56,6.78
2022-08-13 04:00:00.000 -0400,Alan,801.0,3.21,0.39,24.82,1.76,6.78
2022-08-13 04:15:00.000 -0400,Alan,801.0,3.2,0.39,24.79,1.75,6.78
2022-08-13 04:30:00.000 -0400,Alan,802.0,3.19,0.39,24.76,1.77,6.78
2022-08-13 04:45:00.000 -0400,Alan,803.0,3.22,0.39,24.73,1.99,6.78
2022-08-13 05:00:00.000 -0400,Alan,804.0,3.22,0.39,24.71,1.75,6.77
2022-08-13 05:15:00.000 -0400,Alan,803.0,3.21,0.39,24.68,1.71,6.77
2022-08-13 05:30:00.000 -0400,Alan,804.0,3.2,0.4,24.65,1.53,6.77
2022-08-13 05:45:00.000 -0400,Alan,804.0,3.19,0.4,24.62,1.77,6.78
2022-08-13 06:00:00.000 -0400,Alan,807.0,3.19,0.4,24.59,1.71,6.78
2022-08-13 06:15:00.000 -0400,Alan,820.0,3.19,0.4,24.55,0.97,6.77
2022-08-13 06:30:00.000 -0400,Alan,796.5,3.2,0.39,24.49,1.36,6.77
2022-08-13 06:45:00.000 -0400,Alan,786.2,3.19,0.39,24.42,0.92,6.77
2022-08-13 07:00:00.000 -0400,Alan,767.2,3.21,0.38,24.39,1.02,6.77
2022-08-13 07:15:00.000 -0400,Alan,797.3,3.92,0.39,24.35,5.82,6.77
2022-08-13 07:30:00.000 -0400,Alan,794.9,3.2,0.39,24.26,0.99,6.79
2022-08-13 07:45:00.000 -0400,Alan,784.5,3.2,0.39,24.2,1.05,6.81
2022-08-13 08:00:00.000 -0400,Alan,780.8,3.2,0.39,24.13,1.06,6.82
2022-08-13 08:15:00.000 -0400,Alan,758.9,3.2,0.38,24.09,0.95,6.83
2022-08-13 08:30:00.000 -0400,Alan,751.2,3.2,0.37,24.04,1.0,6.83
2022-08-13 08:45:00.000 -0400,Alan,767.8,3.2,0.38,24.0,1.03,6.84
2022-08-13 09:00:00.000 -0400,Alan,754.8,3.2,0.38,23.98,1.05,6.84
2022-08-13 09:15:00.000 -0400,Alan,789.2,4.26,0.39,24.01,1.09,6.84
2022-08-13 09:30:00.000 -0400,Alan,825.0,3.21,0.41,23.99,1.02,6.83
2022-08-13 09:45:00.000 -0400,Alan,808.0,3.21,0.4,23.95,0.94,6.82
2022-08-13 10:00:00.000 -0400,Alan,791.4,3.2,0.4,23.92,1.02,6.82
2022-08-13 10:15:00.000 -0400,Alan,742.7,3.21,0.37,23.92,0.96,6.81
2022-08-13 10:30:00.000 -0400,Alan,772.8,3.2,0.39,23.9,0.95,6.78
2022-08-13 10:45:00.000 -0400,Alan,759.2,3.21,0.38,23.93,0.94,6.78
2022-08-13 11:00:00.000 -0400,Alan,787.2,3.21,0.39,23.94,1.01,6.78
2022-08-13 11:15:00.000 -0400,Alan,777.0,3.2,0.39,23.94,1.25,6.79
2022-08-13 11:30:00.000 -0400,Alan,763.9,3.21,0.38,23.97,0.97,6.8
2022-08-13 11:45:00.000 -0400,Alan,771.6,3.22,0.38,24.06,0.98,6.81
2022-08-13 12:00:00.000 -0400,Alan,753.9,3.21,0.38,23.98,0.96,6.81
2022-08-13 12:15:00.000 -0400,Alan,782.0,3.2,0.39,24.01,1.11,6.81
2022-08-13 12:30:00.000 -0400,Alan,823.0,3.2,0.41,24.07,0.95,6.81
2022-08-13 12:45:00.000 -0400,Alan,777.8,3.22,0.39,24.11,1.0,6.81
2022-08-13 13:00:00.000 -0400,Alan,803.0,3.2,0.4,24.07,0.97,6.82
2022-08-13 13:15:00.000 -0400,Alan,773.5,3.2,0.38,24.06,1.03,6.84
2022-08-13 13:30:00.000 -0400,Alan,766.2,3.21,0.38,24.17,1.55,6.86
2022-08-13 13:45:00.000 -0400,Alan,833.0,3.2,0.41,24.19,0.87,6.85
2022-08-13 14:00:00.000 -0400,Alan,784.9,7.17,0.39,24.24,0.94,6.84
2022-08-13 14:15:00.000 -0400,Alan,796.2,3.22,0.4,24.18,0.96,6.84
2022-08-13 14:30:00.000 -0400,Alan,851.0,3.21,0.42,24.23,0.95,6.83
2022-08-13 14:45:00.000 -0400,Alan,769.0,3.2,0.38,24.18,1.07,6.84
2022-08-13 15:00:00.000 -0400,Alan,767.6,3.2,0.38,24.21,1.16,6.83
2022-08-13 15:15:00.000 -0400,Alan,781.9,3.21,0.39,24.31,1.09,6.84
2022-08-13 15:30:00.000 -0400,Alan,773.8,3.2,0.38,24.23,0.88,6.8
2022-08-13 15:45:00.000 -0400,Alan,725.8,25.21,0.36,24.36,65.95,6.8
2022-08-13 16:00:00.000 -0400,Alan,773.7,3.21,0.38,24.31,0.95,6.77
2022-08-13 16:15:00.000 -0400,Alan,786.0,3.2,0.39,24.22,0.89,6.77
2022-08-13 16:30:00.000 -0400,Alan,776.9,3.2,0.38,24.23,0.97,6.78
2022-08-13 16:45:00.000 -0400,Alan,802.0,3.25,0.4,24.4,1.5,6.82
2022-08-13 17:00:00.000 -0400,Alan,773.9,3.27,0.38,24.44,1.09,6.83
2022-08-13 17:15:00.000 -0400,Alan,826.0,3.21,0.41,24.42,0.9,6.82
2022-08-13 17:30:00.000 -0400,Alan,818.0,3.24,0.4,24.43,0.91,6.81
2022-08-13 17:45:00.000 -0400,Alan,809.0,3.2,0.4,24.46,1.0,6.81
2022-08-13 18:00:00.000 -0400,Alan,881.0,3.2,0.44,24.36,0.96,6.8
2022-08-13 18:15:00.000 -0400,Alan,880.0,3.2,0.44,24.37,0.97,6.8
2022-08-13 18:30:00.000 -0400,Alan,882.0,3.22,0.44,24.37,1.0,6.8
2022-08-13 18:45:00.000 -0400,Alan,887.0,3.2,0.44,24.38,1.04,6.8
2022-08-13 19:00:00.000 -0400,Alan,891.0,3.2,0.44,24.37,1.0,6.8
2022-08-13 19:15:00.000 -0400,Alan,892.0,3.22,0.44,24.37,1.07,6.8
2022-08-13 19:30:00.000 -0400,Alan,894.0,3.2,0.44,24.36,1.07,6.8
2022-08-13 19:45:00.000 -0400,Alan,893.0,3.2,0.44,24.36,1.05,6.8
2022-08-13 20:00:00.000 -0400,Alan,894.0,3.22,0.44,24.36,1.05,6.8
2022-08-13 20:15:00.000 -0400,Alan,894.0,3.2,0.44,24.35,1.04,6.8
2022-08-13 20:30:00.000 -0400,Alan,893.0,3.2,0.44,24.34,1.05,6.8
2022-08-13 20:45:00.000 -0400,Alan,894.0,3.22,0.44,24.33,1.12,6.79
2022-08-13 21:00:00.000 -0400,Alan,894.0,3.22,0.44,24.32,1.08,6.79
2022-08-13 21:15:00.000 -0400,Alan,894.0,3.2,0.44,24.32,1.06,6.79
2022-08-13 21:30:00.000 -0400,Alan,894.0,3.2,0.44,24.31,1.08,6.79
2022-08-13 21:45:00.000 -0400,Alan,895.0,3.21,0.45,24.3,1.02,6.79
2022-08-13 22:00:00.000 -0400,Alan,894.0,3.21,0.44,24.29,1.05,6.79
2022-08-13 22:15:00.000 -0400,Alan,894.0,3.22,0.45,24.28,1.14,6.79
2022-08-13 22:30:00.000 -0400,Alan,896.0,3.21,0.45,24.28,1.21,6.79
2022-08-13 22:45:00.000 -0400,Alan,896.0,3.2,0.45,24.27,1.2,6.78
2022-08-13 23:00:00.000 -0400,Alan,897.0,3.22,0.45,24.27,1.19,6.79
2022-08-13 23:15:00.000 -0400,Alan,898.0,3.22,0.45,24.27,1.24,6.78
2022-08-13 23:30:00.000 -0400,Alan,897.0,3.2,0.45,24.26,1.27,6.78
2022-08-13 23:45:00.000 -0400,Alan,897.0,3.21,0.45,24.26,1.22,6.78
2022-08-14 00:00:00.000 -0400,Alan,898.0,3.21,0.45,24.25,1.34,6.78
2022-08-14 00:15:00.000 -0400,Alan,898.0,3.2,0.45,24.25,1.34,6.78
2022-08-14 00:30:00.000 -0400,Alan,898.0,3.21,0.45,24.25,1.4,6.78
2022-08-14 00:45:00.000 -0400,Alan,899.0,3.22,0.45,24.24,1.37,6.78
2022-08-14 01:00:00.000 -0400,Alan,899.0,3.2,0.45,24.24,1.25,6.78
2022-08-14 01:15:00.000 -0400,Alan,900.0,3.21,0.45,24.24,1.13,6.78
2022-08-14 01:30:00.000 -0400,Alan,900.0,3.21,0.45,24.23,1.21,6.77
2022-08-14 01:45:00.000 -0400,Alan,900.0,3.2,0.45,24.22,1.24,6.77
2022-08-14 02:00:00.000 -0400,Alan,900.0,3.21,0.45,24.21,1.31,6.77
2022-08-14 02:15:00.000 -0400,Alan,901.0,3.21,0.45,24.2,1.37,6.77
2022-08-14 02:30:00.000 -0400,Alan,900.0,3.2,0.45,24.19,1.35,6.77
2022-08-14 02:45:00.000 -0400,Alan,901.0,3.21,0.45,24.17,1.35,6.77
2022-08-14 03:00:00.000 -0400,Alan,901.0,3.2,0.45,24.15,1.39,6.77
2022-08-14 03:15:00.000 -0400,Alan,901.0,3.2,0.45,24.13,1.44,6.77
2022-08-14 03:30:00.000 -0400,Alan,901.0,3.2,0.45,24.11,1.34,6.77
2022-08-14 03:45:00.000 -0400,Alan,902.0,3.2,0.45,24.09,1.26,6.76
2022-08-14 04:00:00.000 -0400,Alan,903.0,3.2,0.45,24.06,1.34,6.77
2022-08-14 04:15:00.000 -0400,Alan,903.0,3.2,0.45,24.03,1.61,6.77
2022-08-14 04:30:00.000 -0400,Alan,903.0,3.2,0.45,23.99,1.64,6.76
2022-08-14 04:45:00.000 -0400,Alan,903.0,3.2,0.45,23.95,1.64,6.76
2022-08-14 05:00:00.000 -0400,Alan,903.0,3.2,0.45,23.91,1.56,6.76
2022-08-14 05:15:00.000 -0400,Alan,903.0,3.2,0.45,23.87,1.48,6.76
2022-08-14 05:30:00.000 -0400,Alan,902.0,3.19,0.45,23.83,1.49,6.76
2022-08-14 05:45:00.000 -0400,Alan,903.0,3.19,0.45,23.8,1.42,6.76
2022-08-14 06:00:00.000 -0400,Alan,903.0,3.2,0.45,23.76,1.43,6.76
2022-08-14 06:15:00.000 -0400,Alan,903.0,3.2,0.45,23.72,1.44,6.76
2022-08-14 06:30:00.000 -0400,Alan,902.0,3.2,0.46,23.67,1.44,6.76
2022-08-14 06:45:00.000 -0400,Alan,902.0,3.2,0.46,23.62,1.32,6.76
2022-08-14 07:00:00.000 -0400,Alan,901.0,3.2,0.46,23.57,1.15,6.76
2022-08-14 07:15:00.000 -0400,Alan,901.0,3.2,0.46,23.53,1.23,6.76
2022-08-14 07:30:00.000 -0400,Alan,901.0,3.2,0.46,23.49,1.24,6.76
2022-08-14 07:45:00.000 -0400,Alan,901.0,3.2,0.46,23.45,1.26,6.76
2022-08-14 08:00:00.000 -0400,Alan,901.0,3.18,0.46,23.43,1.15,6.76
2022-08-14 08:15:00.000 -0400,Alan,899.0,3.2,0.46,23.39,1.14,6.75
2022-08-14 08:30:00.000 -0400,Alan,900.0,3.2,0.46,23.34,1.22,6.77
2022-08-14 08:45:00.000 -0400,Alan,892.0,3.2,0.45,23.29,1.14,6.77
2022-08-14 09:00:00.000 -0400,Alan,890.0,3.2,0.45,23.27,1.05,6.77
2022-08-14 09:15:00.000 -0400,Alan,886.0,3.2,0.45,23.27,1.04,6.77
2022-08-14 09:30:00.000 -0400,Alan,876.0,3.2,0.45,23.25,1.08,6.77
2022-08-14 09:45:00.000 -0400,Alan,879.0,3.2,0.45,23.27,1.08,6.77
2022-08-14 10:00:00.000 -0400,Alan,865.0,3.2,0.44,23.25,0.97,6.77
2022-08-14 10:15:00.000 -0400,Alan,880.0,3.2,0.45,23.23,0.97,6.76
2022-08-14 10:30:00.000 -0400,Alan,878.0,3.2,0.45,23.23,0.9,6.76
2022-08-14 10:45:00.000 -0400,Alan,878.0,3.2,0.45,23.24,1.03,6.77
2022-08-14 11:00:00.000 -0400,Alan,877.0,3.2,0.45,23.25,0.98,6.77
2022-08-14 11:15:00.000 -0400,Alan,709.8,86.1,0.34,25.33,7.36,7.38
2022-08-14 11:30:00.000 -0400,Alan,698.1,84.1,0.34,24.44,8.49,7.4
2022-08-14 11:45:00.000 -0400,Alan,697.6,85.1,0.34,24.44,6.71,7.39
2022-08-14 12:00:00.000 -0400,Alan,698.9,85.1,0.34,24.38,7.03,7.4
2022-08-14 12:15:00.000 -0400,Alan,700.3,84.6,0.34,24.62,7.54,7.38
2022-08-14 12:30:00.000 -0400,Alan,701.2,84.5,0.34,24.55,8.87,7.37
2022-08-14 12:45:00.000 -0400,Alan,701.9,86.7,0.34,24.55,6.34,7.39
2022-08-14 13:00:00.000 -0400,Alan,702.2,86.2,0.34,24.75,7.54,7.38
2022-08-14 13:15:00.000 -0400,Alan,703.1,84.3,0.34,24.88,7.83,7.37
2022-08-14 13:30:00.000 -0400,Alan,704.4,85.1,0.34,24.75,7.98,7.37
2022-08-14 13:45:00.000 -0400,Alan,703.9,87.1,0.34,24.96,7.68,7.38
2022-08-14 14:00:00.000 -0400,Alan,703.2,89.2,0.34,25.06,7.64,7.4
2022-08-14 14:15:00.000 -0400,Alan,705.5,84.7,0.34,25.03,7.19,7.38
2022-08-14 14:30:00.000 -0400,Alan,704.4,90.1,0.34,25.08,8.5,7.41
2022-08-14 14:45:00.000 -0400,Alan,707.6,87.7,0.34,24.86,6.74,7.37
2022-08-14 15:00:00.000 -0400,Alan,705.3,88.5,0.34,24.9,6.56,7.39
2022-08-14 15:15:00.000 -0400,Alan,705.5,91.2,0.34,25.17,6.5,7.41
2022-08-14 15:30:00.000 -0400,Alan,707.6,92.4,0.34,25.1,7.86,7.4
2022-08-14 15:45:00.000 -0400,Alan,706.4,94.7,0.34,25.08,6.93,7.44
2022-08-14 16:00:00.000 -0400,Alan,704.8,90.1,0.34,25.0,5.52,7.39
2022-08-14 16:15:00.000 -0400,Alan,704.0,93.9,0.34,25.15,5.16,7.43
2022-08-14 16:30:00.000 -0400,Alan,704.6,86.6,0.34,25.15,5.85,7.38
2022-08-14 16:45:00.000 -0400,Alan,708.2,83.3,0.34,25.2,6.03,7.36
2022-08-14 17:00:00.000 -0400,Alan,706.0,91.8,0.34,25.28,7.2,7.42
2022-08-14 17:15:00.000 -0400,Alan,706.9,95.9,0.34,25.28,6.45,7.43
2022-08-14 17:30:00.000 -0400,Alan,707.3,95.7,0.34,25.35,5.15,7.45
2022-08-14 17:45:00.000 -0400,Alan,707.9,95.8,0.34,25.24,5.48,7.44
2022-08-14 18:00:00.000 -0400,Alan,707.9,96.3,0.34,25.39,4.93,7.47
2022-08-14 18:15:00.000 -0400,Alan,707.6,96.7,0.34,25.3,7.55,7.44
